season_id,season_label,event_id,home_team,away_team,fetch_ok,match_url,match_date,match_time,ok,season_id_stats,away_accurate_passes,away_aerial_duels,away_aerial_duels_total,away_ball_possession,away_big_chances,away_big_chances_missed,away_big_chances_scored,away_big_saves,away_blocked_shots,away_clearances,away_corner_kicks,away_crosses,away_crosses_total,away_dispossessed,away_dribbles,away_dribbles_total,away_duels,away_errors_lead_to_a_goal,away_errors_lead_to_a_shot,away_expected_goals,away_final_third_entries,away_final_third_phase,away_final_third_phase_total,away_fouled_in_final_third,away_fouls,away_free_kicks,away_goal_kicks,away_goalkeeper_saves,away_goals_prevented,away_ground_duels,away_ground_duels_total,away_high_claims,away_hit_woodwork,away_interceptions,away_long_balls,away_long_balls_total,away_offsides,away_passes,away_penalty_saves,away_recoveries,away_red_cards,away_shots_inside_box,away_shots_off_target,away_shots_on_target,away_shots_outside_box,away_tackles,away_tackles_won,away_tackles_won_total,away_through_balls,away_throw_ins,away_total_saves,away_total_shots,away_total_shots__totalshotsongoal,away_total_tackles,away_touches_in_penalty_area,away_yellow_cards,home_accurate_passes,home_aerial_duels,home_aerial_duels_total,home_ball_possession,home_big_chances,home_big_chances_missed,home_big_chances_scored,home_big_saves,home_blocked_shots,home_clearances,home_corner_kicks,home_crosses,home_crosses_total,home_dispossessed,home_dribbles,home_dribbles_total,home_duels,home_errors_lead_to_a_goal,home_errors_lead_to_a_shot,home_expected_goals,home_final_third_entries,home_final_third_phase,home_final_third_phase_total,home_fouled_in_final_third,home_fouls,home_free_kicks,home_goal_kicks,home_goalkeeper_saves,home_goals_prevented,home_ground_duels,home_ground_duels_total,home_high_claims,home_hit_woodwork,home_interceptions,home_long_balls,home_long_balls_total,home_offsides,home_passes,home_penalty_saves,home_recoveries,home_red_cards,home_shots_inside_box,home_shots_off_target,home_shots_on_target,home_shots_outside_box,home_tackles,home_tackles_won,home_tackles_won_total,home_through_balls,home_throw_ins,home_total_saves,home_total_shots,home_total_shots__totalshotsongoal,home_total_tackles,home_touches_in_penalty_area,home_yellow_cards
48772,2023,11041360,Hougang Utd,Young Lions,1,https://www.sofascore.com/football/match/hougang-united-young-lions/HGnsIGn#id:11041360,03/06/2023,06:00,1,48772,228.0,10.0,28.0,47.0,,,,,5.0,19.0,6.0,7.0,14.0,2.0,7.0,9.0,31.0,,1.0,1.65,,25.0,43.0,,17.0,7.0,10.0,6.0,,26.0,88.0,0.0,0.0,18.0,17.0,34.0,0.0,290.0,,,0.0,6.0,3.0,3.0,5.0,3.0,,,5.0,16.0,6.0,11.0,11.0,3.0,17.0,2.0,344.0,16.0,29.0,53.0,,,,,1.0,18.0,6.0,5.0,12.0,6.0,13.0,20.0,37.0,,4.0,1.4,,41.0,54.0,,13.0,6.0,2.0,3.0,,27.0,85.0,3.0,0.0,10.0,19.0,40.0,2.0,394.0,,,0.0,7.0,7.0,9.0,10.0,3.0,,,4.0,18.0,3.0,17.0,17.0,3.0,18.0,1.0
48772,2023,11041361,Geylang Int.,Tanjong Pagar Utd.,1,https://www.sofascore.com/football/match/geylang-international-tanjong-pagar-united/NkbsUkb#id:11041361,21/05/2023,06:00,1,48772,231.0,17.0,38.0,43.0,,,,,3.0,26.0,3.0,1.0,9.0,3.0,24.0,31.0,36.0,,3.0,0.88,,18.0,33.0,,10.0,2.0,13.0,7.0,,42.0,122.0,2.0,0.0,31.0,26.0,48.0,2.0,300.0,,,0.0,5.0,0.0,6.0,4.0,2.0,,,2.0,19.0,7.0,9.0,9.0,2.0,11.0,5.0,327.0,22.0,41.0,57.0,,,,,8.0,12.0,11.0,11.0,41.0,4.0,41.0,44.0,48.0,,1.0,3.67,,58.0,78.0,,12.0,2.0,0.0,3.0,,53.0,115.0,0.0,0.0,14.0,29.0,47.0,2.0,411.0,,,0.0,14.0,6.0,8.0,8.0,3.0,,,2.0,19.0,3.0,22.0,22.0,3.0,36.0,1.0
48772,2023,11041362,Albirex Niigata,Balestier Khalsa,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-balestier-khalsa/OkbsGGn#id:11041362,26/05/2023,07:45,1,48772,390.0,4.0,13.0,50.0,,,,,1.0,11.0,2.0,2.0,5.0,85.0,16.0,24.0,32.0,,,1.4,,,,,13.0,4.0,8.0,4.0,,36.0,123.0,,0.0,36.0,25.0,44.0,2.0,454.0,,,0.0,5.0,5.0,4.0,5.0,2.0,,,4.0,19.0,4.0,10.0,10.0,2.0,,1.0,383.0,6.0,12.0,50.0,,,,,2.0,12.0,2.0,5.0,13.0,81.0,23.0,29.0,38.0,,,2.98,,,,,14.0,0.0,9.0,2.0,,47.0,127.0,,1.0,37.0,13.0,26.0,1.0,445.0,,,0.0,12.0,4.0,10.0,5.0,2.0,,,1.0,16.0,2.0,17.0,17.0,2.0,,3.0
48772,2023,11041363,Balestier Khalsa,DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-balestier-khalsa/OkbsKGn#id:11041363,20/05/2023,06:00,1,48772,165.0,14.0,48.0,41.0,,,,,3.0,11.0,3.0,6.0,14.0,108.0,9.0,16.0,27.0,,,1.8,,,,,15.0,7.0,9.0,2.0,,45.0,167.0,,1.0,39.0,26.0,46.0,5.0,240.0,,,0.0,8.0,2.0,5.0,3.0,8.0,,,2.0,15.0,2.0,11.0,11.0,8.0,,3.0,317.0,29.0,48.0,59.0,,,,,1.0,10.0,5.0,2.0,7.0,114.0,22.0,30.0,51.0,,,1.26,,,,,13.0,1.0,4.0,3.0,,81.0,167.0,,0.0,35.0,33.0,62.0,5.0,399.0,,,0.0,8.0,5.0,5.0,3.0,5.0,,,3.0,18.0,3.0,11.0,11.0,5.0,,3.0
48772,2023,11041364,DPMM,Tampines Rovers,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-tampines-rovers/TkbsKGn#id:11041364,28/05/2023,06:00,1,48772,634.0,18.0,30.0,73.0,,,,,5.0,9.0,5.0,12.0,22.0,83.0,23.0,31.0,44.0,,,1.53,,,,,8.0,3.0,3.0,1.0,,68.0,165.0,,1.0,14.0,25.0,36.0,3.0,702.0,,,0.0,12.0,5.0,8.0,7.0,3.0,,,9.0,16.0,1.0,19.0,19.0,3.0,,2.0,86.0,12.0,30.0,27.0,,,,,0.0,17.0,2.0,1.0,3.0,82.0,10.0,17.0,27.0,,,0.5,,,,,13.0,3.0,13.0,7.0,,42.0,165.0,,1.0,40.0,15.0,42.0,4.0,140.0,,,1.0,2.0,1.0,1.0,1.0,2.0,,,1.0,10.0,7.0,3.0,3.0,2.0,,4.0
48772,2023,11041365,Lion City Sailors,Tampines Rovers,1,https://www.sofascore.com/football/match/tampines-rovers-lion-city-sailors/QkbsTkb#id:11041365,07/06/2023,07:45,1,48772,391.0,9.0,26.0,53.0,,,,,2.0,18.0,2.0,2.0,9.0,88.0,18.0,28.0,39.0,,,0.18,,,,,17.0,2.0,12.0,6.0,,62.0,155.0,,0.0,22.0,26.0,41.0,1.0,445.0,,,1.0,3.0,2.0,1.0,2.0,4.0,,,4.0,18.0,6.0,5.0,5.0,4.0,,3.0,264.0,15.0,26.0,47.0,,,,,2.0,9.0,3.0,3.0,14.0,78.0,26.0,28.0,41.0,,,3.49,,,,,9.0,2.0,8.0,0.0,,61.0,155.0,,1.0,31.0,19.0,43.0,3.0,318.0,,,0.0,13.0,8.0,7.0,5.0,8.0,,,6.0,11.0,0.0,18.0,18.0,8.0,,1.0
48772,2023,11041366,Young Lions,Albirex Niigata,1,https://www.sofascore.com/football/match/young-lions-albirex-niigata-singapore/GGnsHGn#id:11041366,01/07/2023,06:00,1,48772,405.0,18.0,36.0,59.0,,,,,5.0,9.0,12.0,9.0,23.0,10.0,20.0,25.0,39.0,,4.0,1.89,,48.0,60.0,,12.0,4.0,6.0,4.0,,44.0,121.0,,0.0,14.0,20.0,31.0,2.0,462.0,1.0,,0.0,11.0,7.0,6.0,7.0,0.0,,,1.0,17.0,4.0,18.0,18.0,0.0,28.0,1.0,237.0,16.0,35.0,41.0,,,,,1.0,23.0,2.0,5.0,13.0,5.0,15.0,21.0,35.0,,2.0,1.66,,22.0,35.0,,13.0,1.0,11.0,2.0,,38.0,116.0,,0.0,14.0,18.0,31.0,4.0,285.0,0.0,,0.0,7.0,3.0,6.0,3.0,6.0,,,1.0,12.0,2.0,10.0,10.0,6.0,19.0,2.0
48772,2023,11041367,Young Lions,Geylang Int.,1,https://www.sofascore.com/football/match/young-lions-geylang-international/UkbsHGn#id:11041367,27/05/2023,06:00,1,48772,368.0,11.0,32.0,62.0,,,,,2.0,9.0,9.0,5.0,22.0,5.0,18.0,26.0,41.0,,4.0,2.05,,50.0,63.0,,9.0,3.0,10.0,2.0,,52.0,121.0,,4.0,11.0,18.0,29.0,1.0,434.0,,,0.0,6.0,6.0,2.0,8.0,3.0,,,5.0,16.0,2.0,14.0,14.0,3.0,25.0,1.0,240.0,20.0,31.0,38.0,,,,,1.0,21.0,4.0,3.0,8.0,5.0,8.0,15.0,36.0,,0.0,1.38,,20.0,34.0,,12.0,1.0,16.0,1.0,,32.0,112.0,,0.0,15.0,17.0,40.0,1.0,307.0,,,0.0,7.0,7.0,2.0,3.0,10.0,,,1.0,21.0,1.0,10.0,10.0,10.0,11.0,1.0
48772,2023,11041368,Tampines Rovers,Tanjong Pagar Utd.,1,https://www.sofascore.com/football/match/tampines-rovers-tanjong-pagar-united/NkbsTkb#id:11041368,14/05/2023,06:00,1,48772,250.0,9.0,21.0,44.0,,,,,4.0,13.0,1.0,3.0,20.0,2.0,13.0,22.0,31.0,,4.0,1.42,,23.0,38.0,,12.0,2.0,9.0,7.0,,35.0,117.0,,0.0,21.0,20.0,48.0,5.0,335.0,,,1.0,7.0,5.0,1.0,3.0,4.0,,,2.0,11.0,7.0,10.0,10.0,4.0,19.0,3.0,445.0,6.0,18.0,56.0,,,,,3.0,20.0,9.0,7.0,22.0,3.0,31.0,36.0,43.0,,2.0,5.23,,41.0,48.0,,14.0,2.0,12.0,1.0,,47.0,105.0,,3.0,16.0,27.0,38.0,3.0,515.0,,,0.0,14.0,6.0,10.0,8.0,3.0,,,0.0,15.0,1.0,22.0,22.0,3.0,33.0,1.0
48772,2023,11041369,DPMM,Lion City Sailors,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-lion-city-sailors/QkbsKGn#id:11041369,13/05/2023,06:00,1,48772,382.0,19.0,44.0,65.0,,,,,3.0,18.0,7.0,12.0,26.0,112.0,30.0,41.0,44.0,,,1.9,,,,,9.0,5.0,6.0,2.0,,70.0,155.0,,0.0,32.0,22.0,37.0,2.0,449.0,,,0.0,12.0,6.0,6.0,3.0,5.0,,,2.0,20.0,2.0,15.0,15.0,5.0,,2.0,164.0,19.0,44.0,35.0,,,,,5.0,28.0,4.0,5.0,16.0,98.0,10.0,16.0,36.0,,,2.07,,,,,19.0,4.0,11.0,3.0,,53.0,155.0,,0.0,51.0,23.0,51.0,1.0,240.0,,,0.0,9.0,3.0,4.0,3.0,6.0,,,1.0,18.0,3.0,12.0,12.0,6.0,,5.0
48772,2023,11041370,Hougang Utd,Geylang Int.,1,https://www.sofascore.com/football/match/hougang-united-geylang-international/UkbsIGn#id:11041370,12/05/2023,07:45,1,48772,316.0,15.0,31.0,51.0,,,,,1.0,9.0,6.0,9.0,18.0,13.0,16.0,25.0,35.0,,1.0,1.71,,38.0,56.0,,13.0,1.0,11.0,0.0,,46.0,139.0,,0.0,15.0,29.0,46.0,0.0,381.0,,,0.0,5.0,6.0,3.0,5.0,4.0,,,1.0,25.0,0.0,10.0,10.0,4.0,21.0,2.0,277.0,17.0,34.0,49.0,,,,,4.0,17.0,0.0,3.0,12.0,12.0,14.0,22.0,34.0,,1.0,1.65,,36.0,52.0,,13.0,3.0,12.0,1.0,,43.0,138.0,,0.0,14.0,24.0,50.0,1.0,342.0,,,1.0,7.0,7.0,3.0,7.0,3.0,,,1.0,23.0,1.0,14.0,14.0,3.0,14.0,2.0
48772,2023,11041371,Tampines Rovers,DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-tampines-rovers/TkbsKGn#id:11041371,20/04/2023,08:30,1,48772,141.0,13.0,33.0,28.0,,,,,3.0,23.0,2.0,4.0,13.0,91.0,18.0,27.0,38.0,,,1.72,,,,,14.0,4.0,7.0,3.0,,60.0,157.0,,1.0,50.0,19.0,33.0,1.0,194.0,,,0.0,5.0,5.0,2.0,6.0,3.0,,,1.0,15.0,3.0,11.0,11.0,3.0,,2.0,648.0,20.0,33.0,72.0,,,,,4.0,6.0,6.0,5.0,22.0,107.0,12.0,26.0,40.0,,,1.11,,,,,11.0,4.0,7.0,2.0,,56.0,157.0,,0.0,27.0,20.0,30.0,0.0,713.0,,,0.0,6.0,4.0,4.0,6.0,5.0,,,2.0,24.0,2.0,12.0,12.0,5.0,,1.0
48772,2023,11041372,Hougang Utd,Tampines Rovers,1,https://www.sofascore.com/football/match/hougang-united-tampines-rovers/TkbsIGn#id:11041372,16/04/2023,08:30,1,48772,362.0,18.0,31.0,61.0,,,,,7.0,6.0,14.0,7.0,29.0,11.0,24.0,34.0,42.0,,1.0,4.48,,38.0,53.0,,18.0,2.0,6.0,0.0,,60.0,151.0,0.0,0.0,15.0,26.0,35.0,1.0,451.0,,,0.0,18.0,9.0,6.0,4.0,2.0,,,7.0,29.0,0.0,22.0,22.0,2.0,41.0,2.0,168.0,10.0,27.0,39.0,,,,,0.0,37.0,1.0,0.0,4.0,7.0,14.0,22.0,34.0,,3.0,1.36,,18.0,35.0,,13.0,1.0,13.0,5.0,,42.0,124.0,1.0,2.0,19.0,16.0,43.0,0.0,234.0,,,0.0,2.0,1.0,1.0,2.0,2.0,,,0.0,19.0,5.0,4.0,4.0,2.0,9.0,4.0
48772,2023,11041373,Geylang Int.,Balestier Khalsa,1,https://www.sofascore.com/football/match/geylang-international-balestier-khalsa/OkbsUkb#id:11041373,12/04/2023,08:30,1,48772,380.0,7.0,19.0,59.0,,,,,4.0,12.0,4.0,1.0,6.0,8.0,26.0,36.0,27.0,,0.0,0.78,,50.0,70.0,,12.0,3.0,14.0,2.0,,39.0,150.0,0.0,0.0,25.0,22.0,36.0,1.0,438.0,,,0.0,5.0,2.0,7.0,8.0,3.0,,,1.0,26.0,2.0,13.0,13.0,3.0,8.0,1.0,228.0,13.0,22.0,41.0,,,,,5.0,21.0,2.0,6.0,14.0,2.0,28.0,37.0,40.0,,2.0,2.89,,26.0,41.0,,11.0,2.0,5.0,7.0,,58.0,152.0,2.0,1.0,20.0,25.0,45.0,3.0,298.0,,,0.0,10.0,3.0,5.0,4.0,5.0,,,2.0,13.0,7.0,14.0,14.0,5.0,23.0,4.0
48772,2023,11041374,Young Lions,Lion City Sailors,1,https://www.sofascore.com/football/match/young-lions-lion-city-sailors/QkbsHGn#id:11041374,15/04/2023,08:30,1,48772,638.0,10.0,25.0,71.0,,,,,2.0,5.0,9.0,8.0,24.0,6.0,15.0,22.0,37.0,,2.0,2.32,,72.0,86.0,,13.0,1.0,2.0,1.0,,32.0,88.0,,0.0,16.0,19.0,35.0,0.0,701.0,,,0.0,9.0,7.0,4.0,4.0,5.0,,,7.0,11.0,1.0,13.0,13.0,5.0,27.0,2.0,172.0,11.0,27.0,29.0,,,,,3.0,24.0,2.0,4.0,9.0,5.0,9.0,11.0,33.0,,0.0,1.06,,23.0,33.0,,11.0,4.0,13.0,3.0,,27.0,88.0,,0.0,20.0,18.0,33.0,1.0,220.0,,,0.0,3.0,1.0,2.0,3.0,2.0,,,1.0,18.0,3.0,6.0,6.0,2.0,7.0,0.0
48772,2023,11041375,Hougang Utd,Lion City Sailors,1,https://www.sofascore.com/football/match/hougang-united-lion-city-sailors/QkbsIGn#id:11041375,10/04/2023,08:30,1,48772,371.0,12.0,19.0,54.0,,,,,4.0,14.0,4.0,4.0,17.0,6.0,16.0,19.0,41.0,,4.0,2.13,,43.0,49.0,,7.0,3.0,18.0,6.0,,33.0,90.0,,1.0,17.0,22.0,38.0,0.0,436.0,,,0.0,13.0,5.0,6.0,3.0,3.0,,,0.0,14.0,6.0,16.0,16.0,3.0,32.0,2.0,295.0,7.0,20.0,46.0,,,,,8.0,18.0,8.0,3.0,13.0,6.0,13.0,16.0,45.0,,3.0,1.74,,45.0,61.0,,9.0,0.0,9.0,1.0,,43.0,91.0,,0.0,16.0,16.0,31.0,2.0,351.0,,,0.0,14.0,10.0,6.0,10.0,2.0,,,2.0,22.0,1.0,24.0,24.0,2.0,31.0,3.0
48772,2023,11041376,Tampines Rovers,Hougang Utd,1,https://www.sofascore.com/football/match/hougang-united-tampines-rovers/TkbsIGn#id:11041376,10/06/2023,06:00,1,48772,208.0,5.0,12.0,36.0,,,,,1.0,14.0,2.0,2.0,6.0,7.0,14.0,19.0,28.0,,7.0,0.66,,20.0,34.0,,10.0,1.0,14.0,4.0,,37.0,133.0,1.0,0.0,14.0,19.0,42.0,0.0,275.0,,,1.0,3.0,5.0,1.0,4.0,2.0,,,2.0,14.0,4.0,7.0,7.0,2.0,9.0,2.0,446.0,5.0,12.0,64.0,,,,,8.0,9.0,6.0,3.0,19.0,11.0,32.0,45.0,40.0,,0.0,2.41,,46.0,54.0,,7.0,0.0,6.0,1.0,,54.0,135.0,0.0,0.0,15.0,22.0,34.0,3.0,505.0,,,0.0,15.0,8.0,6.0,7.0,2.0,,,4.0,17.0,1.0,22.0,22.0,2.0,34.0,1.0
48772,2023,11041377,Young Lions,DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-young-lions/HGnsKGn#id:11041377,11/04/2023,08:30,1,48772,215.0,31.0,52.0,46.0,,,,,4.0,39.0,5.0,5.0,14.0,9.0,12.0,19.0,45.0,,2.0,2.1,,33.0,42.0,,11.0,4.0,9.0,2.0,,50.0,128.0,1.0,0.0,20.0,27.0,47.0,0.0,274.0,,,0.0,7.0,5.0,5.0,7.0,1.0,,,3.0,19.0,2.0,14.0,14.0,1.0,14.0,0.0,301.0,20.0,50.0,54.0,,,,,2.0,16.0,8.0,9.0,23.0,12.0,10.0,21.0,29.0,,1.0,2.3,,39.0,54.0,,16.0,2.0,7.0,3.0,,32.0,129.0,0.0,1.0,20.0,31.0,43.0,2.0,372.0,,,0.0,10.0,5.0,4.0,2.0,5.0,,,2.0,23.0,3.0,12.0,12.0,5.0,21.0,1.0
48772,2023,11041378,Albirex Niigata,Tanjong Pagar Utd.,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-tanjong-pagar-united/NkbsGGn#id:11041378,24/06/2023,06:00,1,48772,139.0,29.0,56.0,36.0,,,,,0.0,22.0,0.0,2.0,6.0,7.0,15.0,23.0,42.0,,3.0,0.53,,17.0,34.0,,7.0,6.0,15.0,9.0,,38.0,103.0,3.0,0.0,15.0,26.0,49.0,4.0,208.0,,,0.0,5.0,5.0,1.0,1.0,3.0,,,0.0,20.0,9.0,6.0,6.0,3.0,9.0,3.0,380.0,23.0,48.0,64.0,,,,,8.0,14.0,16.0,11.0,39.0,4.0,20.0,24.0,38.0,,0.0,2.81,,64.0,75.0,,15.0,4.0,8.0,1.0,,37.0,107.0,0.0,0.0,14.0,17.0,32.0,2.0,449.0,,,0.0,13.0,4.0,12.0,11.0,0.0,,,4.0,10.0,1.0,24.0,24.0,0.0,33.0,1.0
48772,2023,11041379,Tanjong Pagar Utd.,Hougang Utd,1,https://www.sofascore.com/football/match/hougang-united-tanjong-pagar-united/NkbsIGn#id:11041379,12/01/2026,07:30,1,48772,252.0,21.0,35.0,45.0,,,,,1.0,20.0,7.0,6.0,19.0,6.0,9.0,16.0,37.0,,0.0,1.56,,30.0,45.0,,9.0,2.0,13.0,4.0,,35.0,116.0,0.0,0.0,20.0,31.0,46.0,0.0,325.0,,,0.0,7.0,7.0,3.0,4.0,8.0,,,4.0,24.0,4.0,11.0,11.0,8.0,17.0,2.0,314.0,14.0,35.0,55.0,,,,,0.0,15.0,2.0,6.0,21.0,3.0,21.0,26.0,40.0,,1.0,1.63,,39.0,64.0,,10.0,0.0,14.0,1.0,,45.0,109.0,2.0,0.0,23.0,32.0,64.0,5.0,406.0,,,0.0,9.0,7.0,5.0,3.0,3.0,,,1.0,25.0,1.0,12.0,12.0,3.0,24.0,1.0
48772,2023,11041380,Hougang Utd,DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-hougang-united/IGnsKGn#id:11041380,31/03/2023,08:30,1,48772,142.0,17.0,42.0,39.0,,,,,2.0,18.0,2.0,3.0,9.0,2.0,24.0,36.0,36.0,,3.0,0.93,,18.0,36.0,,11.0,9.0,14.0,4.0,,44.0,123.0,2.0,0.0,17.0,22.0,43.0,1.0,202.0,,,0.0,2.0,3.0,8.0,11.0,5.0,,,2.0,18.0,4.0,13.0,13.0,5.0,11.0,5.0,269.0,27.0,46.0,61.0,,,,,3.0,23.0,9.0,2.0,7.0,3.0,35.0,47.0,41.0,,6.0,1.91,,28.0,55.0,,19.0,2.0,6.0,5.0,,51.0,144.0,1.0,0.0,12.0,26.0,55.0,1.0,349.0,,,0.0,7.0,7.0,2.0,5.0,2.0,,,5.0,18.0,5.0,12.0,12.0,2.0,13.0,6.0
48772,2023,11041381,Tampines Rovers,Lion City Sailors,1,https://www.sofascore.com/football/match/tampines-rovers-lion-city-sailors/QkbsTkb#id:11041381,31/03/2023,08:30,1,48772,357.0,4.0,14.0,51.0,,,,,2.0,14.0,1.0,1.0,12.0,98.0,13.0,18.0,40.0,,,1.09,,,,,11.0,4.0,7.0,3.0,,51.0,123.0,,0.0,41.0,27.0,51.0,4.0,432.0,,,0.0,3.0,2.0,3.0,4.0,0.0,,,3.0,15.0,3.0,7.0,7.0,0.0,,2.0,430.0,10.0,14.0,49.0,,,,,4.0,12.0,4.0,4.0,14.0,99.0,9.0,12.0,38.0,,,2.4,,,,,12.0,2.0,7.0,1.0,,43.0,123.0,,0.0,38.0,22.0,46.0,2.0,507.0,,,0.0,9.0,2.0,7.0,4.0,1.0,,,4.0,20.0,1.0,13.0,13.0,1.0,,3.0
48772,2023,11041382,Balestier Khalsa,Albirex Niigata,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-balestier-khalsa/OkbsGGn#id:11041382,05/04/2023,08:30,1,48772,348.0,5.0,13.0,49.0,,,,,7.0,9.0,9.0,3.0,15.0,91.0,16.0,24.0,32.0,,,4.57,,,,,15.0,0.0,12.0,2.0,,35.0,110.0,,0.0,38.0,21.0,32.0,0.0,420.0,,,0.0,17.0,7.0,8.0,5.0,3.0,,,5.0,16.0,2.0,22.0,22.0,3.0,,2.0,417.0,8.0,14.0,51.0,,,,,0.0,21.0,4.0,3.0,9.0,99.0,11.0,12.0,39.0,,,0.87,,,,,3.0,0.0,10.0,2.0,,44.0,121.0,,1.0,52.0,24.0,46.0,4.0,492.0,,,0.0,7.0,5.0,3.0,2.0,7.0,,,3.0,15.0,2.0,9.0,9.0,7.0,,0.0
48772,2023,11041383,Geylang Int.,Albirex Niigata,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-geylang-international/UkbsGGn#id:11041383,01/04/2023,08:30,1,48772,361.0,8.0,26.0,59.0,,,,,2.0,14.0,5.0,7.0,19.0,6.0,13.0,24.0,32.0,,2.0,1.92,,33.0,52.0,,17.0,0.0,7.0,4.0,,48.0,145.0,0.0,1.0,21.0,21.0,34.0,1.0,438.0,,,0.0,13.0,5.0,9.0,4.0,3.0,,,3.0,20.0,4.0,17.0,17.0,3.0,28.0,1.0,239.0,13.0,21.0,41.0,,,,,3.0,10.0,5.0,3.0,13.0,14.0,18.0,25.0,43.0,,2.0,0.56,,16.0,36.0,,6.0,3.0,9.0,3.0,,48.0,120.0,1.0,0.0,14.0,14.0,50.0,3.0,326.0,,,0.0,4.0,3.0,5.0,7.0,4.0,,,2.0,24.0,3.0,11.0,11.0,4.0,12.0,1.0
48772,2023,11041384,Young Lions,Tanjong Pagar Utd.,1,https://www.sofascore.com/football/match/young-lions-tanjong-pagar-united/NkbsHGn#id:11041384,06/06/2023,07:45,1,48772,324.0,36.0,64.0,55.0,,,,,8.0,20.0,8.0,10.0,21.0,4.0,15.0,20.0,43.0,,3.0,2.89,,29.0,46.0,,14.0,5.0,10.0,0.0,,33.0,95.0,1.0,0.0,15.0,25.0,48.0,1.0,396.0,,,0.0,12.0,5.0,6.0,7.0,4.0,,,2.0,22.0,0.0,19.0,19.0,4.0,25.0,2.0,231.0,26.0,63.0,45.0,,,,,2.0,23.0,6.0,5.0,13.0,5.0,10.0,11.0,40.0,,4.0,1.09,,25.0,35.0,,10.0,1.0,7.0,3.0,,39.0,99.0,1.0,2.0,14.0,21.0,37.0,2.0,301.0,,,0.0,7.0,2.0,3.0,2.0,1.0,,,3.0,17.0,3.0,9.0,9.0,1.0,17.0,3.0
48772,2023,11041385,Albirex Niigata,Tampines Rovers,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-tampines-rovers/TkbsGGn#id:11041385,19/03/2023,06:00,1,48772,279.0,12.0,30.0,45.0,,,,,3.0,15.0,9.0,5.0,16.0,121.0,13.0,20.0,38.0,,,0.94,,,,,11.0,1.0,10.0,3.0,,58.0,154.0,,0.0,46.0,24.0,37.0,2.0,342.0,,,0.0,8.0,6.0,4.0,5.0,6.0,,,2.0,27.0,3.0,13.0,13.0,6.0,,2.0,314.0,16.0,30.0,55.0,,,,,2.0,22.0,2.0,2.0,15.0,112.0,18.0,26.0,37.0,,,0.59,,,,,15.0,2.0,9.0,3.0,,53.0,154.0,,0.0,37.0,19.0,42.0,2.0,401.0,,,0.0,5.0,6.0,3.0,6.0,3.0,,,2.0,20.0,3.0,11.0,11.0,3.0,,2.0
48772,2023,11041386,Balestier Khalsa,Tanjong Pagar Utd.,1,https://www.sofascore.com/football/match/balestier-khalsa-tanjong-pagar-united/NkbsOkb#id:11041386,11/06/2023,06:00,1,48772,191.0,13.0,30.0,45.0,,,,,5.0,17.0,10.0,6.0,12.0,5.0,19.0,24.0,38.0,,5.0,3.79,,14.0,27.0,,12.0,5.0,5.0,5.0,,42.0,112.0,1.0,0.0,16.0,29.0,49.0,0.0,252.0,,,1.0,12.0,6.0,7.0,6.0,4.0,,,0.0,18.0,5.0,18.0,18.0,4.0,24.0,6.0,303.0,18.0,32.0,55.0,,,,,7.0,18.0,3.0,3.0,16.0,5.0,17.0,25.0,36.0,,6.0,3.92,,30.0,44.0,,11.0,0.0,8.0,4.0,,32.0,104.0,4.0,2.0,21.0,23.0,41.0,1.0,371.0,,,0.0,14.0,2.0,9.0,6.0,2.0,,,2.0,18.0,4.0,20.0,20.0,2.0,25.0,0.0
48772,2023,11041387,Albirex Niigata,Geylang Int.,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-geylang-international/UkbsGGn#id:11041387,06/06/2023,07:45,1,48772,219.0,6.0,21.0,40.0,,,,,1.0,18.0,4.0,2.0,12.0,9.0,7.0,13.0,27.0,,4.0,0.67,,19.0,33.0,,12.0,4.0,10.0,2.0,,34.0,122.0,,0.0,19.0,20.0,35.0,2.0,278.0,,,0.0,2.0,2.0,1.0,2.0,4.0,,,3.0,17.0,2.0,4.0,4.0,4.0,9.0,4.0,365.0,15.0,22.0,60.0,,,,,5.0,16.0,4.0,7.0,20.0,6.0,19.0,26.0,42.0,,0.0,2.12,,35.0,41.0,,13.0,4.0,6.0,2.0,,47.0,123.0,,0.0,13.0,13.0,25.0,2.0,433.0,,,1.0,10.0,3.0,5.0,3.0,0.0,,,2.0,25.0,2.0,13.0,13.0,0.0,27.0,2.0
