season_id,event_id,home_team,away_team,match_date,match_time,ok,match_url
78478,14255563,Lion City Sailors,Balestier Khalsa,01/02/2026,07:30,1,https://www.sofascore.com/football/match/lion-city-sailors-balestier-khalsa/OkbsQkb#id:14255563
78478,14255570,Lion City Sailors,Tanjong Pagar Utd.,15/02/2026,07:30,1,https://www.sofascore.com/football/match/lion-city-sailors-tanjong-pagar-united/NkbsQkb#id:14255570
78478,14255578,Geylang Int.,Hougang Utd,15/02/2026,07:30,1,https://www.sofascore.com/football/match/hougang-united-geylang-international/UkbsIGn#id:14255578
78478,14270526,Balestier Khalsa,Albirex Niigata,25/01/2026,07:30,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-balestier-khalsa/OkbsGGn#id:14270526
78478,14292002,Young Lions,Balestier Khalsa,21/09/2025,07:30,1,https://www.sofascore.com/football/match/young-lions-balestier-khalsa/OkbsHGn#id:14292002
78478,14292271,Tampines Rovers,Geylang Int.,11/04/2026,07:30,1,https://www.sofascore.com/football/match/geylang-international-tampines-rovers/TkbsUkb#id:14292271
78478,14292272,Tanjong Pagar Utd.,Young Lions,10/04/2026,07:30,1,https://www.sofascore.com/football/match/young-lions-tanjong-pagar-united/NkbsHGn#id:14292272
78478,14292273,Lion City Sailors,Geylang Int.,12/04/2026,07:30,1,https://www.sofascore.com/football/match/geylang-international-lion-city-sailors/QkbsUkb#id:14292273
78478,14296929,Hougang Utd,Geylang Int.,19/09/2025,07:30,1,https://www.sofascore.com/football/match/hougang-united-geylang-international/UkbsIGn#id:14296929
78478,14320673,Tampines Rovers,Young Lions,24/04/2026,07:30,1,https://www.sofascore.com/football/match/young-lions-tampines-rovers/TkbsHGn#id:14320673
78478,14320674,Lion City Sailors,Young Lions,20/04/2026,07:30,1,https://www.sofascore.com/football/match/young-lions-lion-city-sailors/QkbsHGn#id:14320674
78478,14320675,Tanjong Pagar Utd.,Lion City Sailors,06/04/2026,07:30,1,https://www.sofascore.com/football/match/lion-city-sailors-tanjong-pagar-united/NkbsQkb#id:14320675
78478,14320676,Balestier Khalsa,Hougang Utd,27/04/2026,07:30,1,https://www.sofascore.com/football/match/hougang-united-balestier-khalsa/OkbsIGn#id:14320676
78478,14323453,Hougang Utd,Albirex Niigata,18/04/2026,07:30,1,https://www.sofascore.com/football/match/hougang-united-albirex-niigata-singapore/GGnsIGn#id:14323453
78478,14323988,Lion City Sailors,Hougang Utd,12/04/2026,07:30,1,https://www.sofascore.com/football/match/hougang-united-lion-city-sailors/QkbsIGn#id:14323988
78478,14324105,Albirex Niigata,Tanjong Pagar Utd.,25/04/2026,07:30,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-tanjong-pagar-united/NkbsGGn#id:14324105
78478,14324106,Tampines Rovers,Balestier Khalsa,17/04/2026,07:30,1,https://www.sofascore.com/football/match/tampines-rovers-balestier-khalsa/OkbsTkb#id:14324106
78478,14324107,Geylang Int.,Tanjong Pagar Utd.,19/04/2026,07:30,1,https://www.sofascore.com/football/match/geylang-international-tanjong-pagar-united/NkbsUkb#id:14324107
78478,14325719,Geylang Int.,Lion City Sailors,26/04/2026,07:30,1,https://www.sofascore.com/football/match/geylang-international-lion-city-sailors/QkbsUkb#id:14325719
78478,14689646,Tanjong Pagar Utd.,Young Lions,25/09/2025,07:30,1,https://www.sofascore.com/football/match/young-lions-tanjong-pagar-united/NkbsHGn#id:14689646
78478,15035359,Man Utd,Bournemouth,15/12/2025,16:00,1,https://www.sofascore.com/football/match/bournemouth-manchester-united/Kkb#id:15035359
78478,15037752,Albirex Niigata,Young Lions,16/05/2026,07:30,1,https://www.sofascore.com/football/match/young-lions-albirex-niigata-singapore/GGnsHGn#id:15037752
78478,15200513,Guadalajara,Barcelona,16/12/2025,16:30,1,https://www.sofascore.com/football/match/guadalajara-barcelona/rgbsFLj#id:15200513
78478,15200524,CF Talavera,Real Madrid,17/12/2025,16:00,1,https://www.sofascore.com/football/match/cf-talavera-real-madrid/EgbstQFb#id:15200524
