season_id,season_label,event_id,home_team,away_team,fetch_ok,match_url,ok,season_id_stats,away_accurate_passes,away_aerial_duels,away_aerial_duels_total,away_ball_possession,away_big_chances,away_big_chances_missed,away_big_chances_scored,away_big_saves,away_blocked_shots,away_clearances,away_corner_kicks,away_crosses,away_crosses_total,away_dispossessed,away_distance_covered,away_dribbles,away_dribbles_total,away_duels,away_errors_lead_to_a_goal,away_errors_lead_to_a_shot,away_expected_goals,away_final_third_entries,away_final_third_phase,away_final_third_phase_total,away_fouled_in_final_third,away_fouls,away_free_kicks,away_goal_kicks,away_goalkeeper_saves,away_goals_prevented,away_ground_duels,away_ground_duels_total,away_high_claims,away_hit_woodwork,away_interceptions,away_long_balls,away_long_balls_total,away_number_of_sprints,away_offsides,away_passes,away_penalty_saves,away_punches,away_recoveries,away_red_cards,away_shots_inside_box,away_shots_off_target,away_shots_on_target,away_shots_outside_box,away_tackles,away_tackles_won,away_tackles_won_total,away_through_balls,away_throw_ins,away_total_saves,away_total_shots,away_total_shots__totalshotsongoal,away_total_tackles,away_touches_in_penalty_area,away_yellow_cards,home_accurate_passes,home_aerial_duels,home_aerial_duels_total,home_ball_possession,home_big_chances,home_big_chances_missed,home_big_chances_scored,home_big_saves,home_blocked_shots,home_clearances,home_corner_kicks,home_crosses,home_crosses_total,home_dispossessed,home_distance_covered,home_dribbles,home_dribbles_total,home_duels,home_errors_lead_to_a_goal,home_errors_lead_to_a_shot,home_expected_goals,home_final_third_entries,home_final_third_phase,home_final_third_phase_total,home_fouled_in_final_third,home_fouls,home_free_kicks,home_goal_kicks,home_goalkeeper_saves,home_goals_prevented,home_ground_duels,home_ground_duels_total,home_high_claims,home_hit_woodwork,home_interceptions,home_long_balls,home_long_balls_total,home_number_of_sprints,home_offsides,home_passes,home_penalty_saves,home_punches,home_recoveries,home_red_cards,home_shots_inside_box,home_shots_off_target,home_shots_on_target,home_shots_outside_box,home_tackles,home_tackles_won,home_tackles_won_total,home_through_balls,home_throw_ins,home_total_saves,home_total_shots,home_total_shots__totalshotsongoal,home_total_tackles,home_touches_in_penalty_area,home_yellow_cards
59708,2024,12247054,Balestier Khalsa,Tanjong Pagar Utd.,1,https://www.sofascore.com/football/match/balestier-khalsa-tanjong-pagar-united/NkbsOkb#id:12247054,1,59708,455.0,15.0,26.0,61.0,,,,,4.0,7.0,5.0,15.0,36.0,12.0,,15.0,19.0,36.0,,1.0,3.01,,67.0,85.0,,11.0,0.0,7.0,1.0,,39.0,123.0,1.0,0.0,17.0,20.0,33.0,,3.0,530.0,,,,0.0,12.0,8.0,8.0,8.0,4.0,,,2.0,18.0,1.0,20.0,20.0,4.0,39.0,1.0,215.0,12.0,24.0,39.0,,,,,2.0,7.0,2.0,2.0,9.0,9.0,,15.0,20.0,36.0,,6.0,0.34,,19.0,32.0,,8.0,1.0,19.0,3.0,,38.0,114.0,1.0,0.0,25.0,28.0,48.0,,1.0,279.0,,,,1.0,1.0,4.0,1.0,6.0,8.0,,,2.0,16.0,3.0,7.0,7.0,8.0,4.0,2.0
59708,2024,12246932,DPMM,Albirex Niigata,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-albirex-niigata-singapore/GGnsKGn#id:12246932,1,59708,469.0,16.0,31.0,68.0,,,,,5.0,3.0,8.0,4.0,20.0,7.0,,19.0,24.0,45.0,,0.0,1.97,,59.0,72.0,,13.0,3.0,7.0,1.0,,41.0,94.0,,1.0,13.0,22.0,34.0,,2.0,538.0,,,,0.0,10.0,6.0,3.0,5.0,1.0,,,1.0,16.0,1.0,15.0,15.0,1.0,23.0,2.0,203.0,10.0,32.0,32.0,,,,,1.0,31.0,0.0,2.0,5.0,8.0,,8.0,17.0,32.0,,2.0,1.14,,14.0,23.0,,9.0,3.0,16.0,3.0,,30.0,92.0,,0.0,20.0,16.0,33.0,,1.0,246.0,,,,0.0,3.0,1.0,4.0,3.0,5.0,,,4.0,7.0,3.0,6.0,6.0,5.0,6.0,1.0
59708,2024,12246981,DPMM,Albirex Niigata,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-albirex-niigata-singapore/GGnsKGn#id:12246981,1,59708,251.0,11.0,29.0,45.0,,,,,2.0,19.0,2.0,1.0,10.0,6.0,,7.0,11.0,30.0,,2.0,0.53,,23.0,37.0,,17.0,1.0,14.0,2.0,,28.0,100.0,2.0,0.0,7.0,17.0,31.0,,2.0,313.0,,,,0.0,5.0,3.0,4.0,4.0,3.0,,,0.0,24.0,2.0,9.0,9.0,3.0,14.0,3.0,289.0,18.0,32.0,55.0,,,,,5.0,10.0,8.0,9.0,18.0,7.0,,6.0,10.0,42.0,,0.0,2.32,,40.0,46.0,,6.0,4.0,6.0,1.0,,39.0,101.0,0.0,1.0,12.0,37.0,50.0,,0.0,337.0,,,,0.0,11.0,6.0,4.0,5.0,1.0,,,1.0,21.0,1.0,16.0,16.0,1.0,35.0,1.0
59708,2024,12247016,DPMM,Albirex Niigata,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-albirex-niigata-singapore/GGnsKGn#id:12247016,1,59708,185.0,19.0,29.0,47.0,,,,,2.0,20.0,6.0,2.0,2.0,5.0,,8.0,15.0,39.0,,5.0,1.69,,21.0,35.0,,8.0,4.0,12.0,4.0,,33.0,102.0,,0.0,20.0,37.0,68.0,,1.0,242.0,,,,0.0,8.0,3.0,4.0,1.0,2.0,,,10.0,22.0,4.0,9.0,9.0,2.0,16.0,0.0,267.0,13.0,29.0,53.0,,,,,5.0,8.0,6.0,10.0,31.0,6.0,,19.0,26.0,39.0,,2.0,1.76,,42.0,58.0,,11.0,0.0,6.0,4.0,,36.0,95.0,,1.0,11.0,26.0,38.0,,0.0,332.0,,,,0.0,8.0,6.0,4.0,8.0,9.0,,,2.0,25.0,4.0,16.0,16.0,9.0,31.0,1.0
59708,2024,12247051,DPMM,Albirex Niigata,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-albirex-niigata-singapore/GGnsKGn#id:12247051,1,59708,234.0,19.0,33.0,35.0,,,,,0.0,22.0,3.0,2.0,4.0,5.0,,26.0,36.0,44.0,,2.0,2.15,,16.0,29.0,,15.0,4.0,5.0,2.0,,52.0,128.0,1.0,0.0,16.0,23.0,52.0,,0.0,296.0,,,,0.0,10.0,2.0,11.0,3.0,6.0,,,3.0,12.0,2.0,13.0,13.0,6.0,18.0,0.0,405.0,15.0,30.0,65.0,,,,,1.0,10.0,6.0,6.0,20.0,9.0,,14.0,24.0,35.0,,1.0,1.62,,39.0,53.0,,11.0,3.0,4.0,7.0,,39.0,123.0,0.0,0.0,13.0,19.0,34.0,,1.0,464.0,,,,0.0,6.0,4.0,3.0,2.0,3.0,,,1.0,20.0,7.0,8.0,8.0,3.0,19.0,1.0
59708,2024,12246911,Balestier Khalsa,DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-balestier-khalsa/OkbsKGn#id:12246911,1,59708,231.0,8.0,23.0,39.0,,,,,2.0,17.0,1.0,2.0,9.0,3.0,,13.0,16.0,31.0,,1.0,2.84,,23.0,41.0,,7.0,0.0,16.0,4.0,,29.0,96.0,,1.0,26.0,29.0,60.0,,0.0,310.0,,,,0.0,7.0,1.0,7.0,4.0,1.0,,,1.0,17.0,4.0,11.0,11.0,1.0,9.0,3.0,472.0,13.0,24.0,61.0,,,,,10.0,8.0,10.0,9.0,28.0,2.0,,24.0,28.0,49.0,,2.0,2.32,,50.0,71.0,,6.0,3.0,5.0,3.0,,46.0,96.0,,0.0,14.0,15.0,32.0,,0.0,540.0,,,,0.0,19.0,7.0,7.0,5.0,2.0,,,0.0,22.0,3.0,24.0,24.0,2.0,49.0,0.0
59708,2024,12246971,Balestier Khalsa,DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-balestier-khalsa/OkbsKGn#id:12246971,1,59708,394.0,23.0,36.0,65.0,,,,,2.0,27.0,8.0,8.0,21.0,6.0,,48.0,56.0,53.0,,2.0,3.81,,52.0,66.0,,8.0,2.0,10.0,4.0,,68.0,135.0,,0.0,14.0,16.0,34.0,,1.0,465.0,,,,0.0,15.0,9.0,13.0,9.0,3.0,,,2.0,18.0,4.0,24.0,24.0,3.0,45.0,1.0,180.0,8.0,37.0,35.0,,,,,2.0,22.0,8.0,4.0,15.0,3.0,,21.0,32.0,24.0,,6.0,1.57,,31.0,47.0,,15.0,0.0,12.0,10.0,,39.0,154.0,,0.0,21.0,33.0,60.0,,2.0,252.0,,,,0.0,12.0,7.0,6.0,3.0,3.0,,,2.0,20.0,10.0,15.0,15.0,3.0,25.0,3.0
59708,2024,12246998,Balestier Khalsa,DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-balestier-khalsa/OkbsKGn#id:12246998,1,59708,483.0,13.0,20.0,62.0,,,,,8.0,5.0,15.0,13.0,41.0,7.0,,31.0,42.0,49.0,,0.0,3.45,,73.0,90.0,,9.0,2.0,2.0,3.0,,57.0,121.0,,0.0,14.0,23.0,36.0,,4.0,570.0,,,,1.0,19.0,10.0,12.0,11.0,3.0,,,5.0,24.0,3.0,30.0,30.0,3.0,49.0,2.0,184.0,9.0,24.0,38.0,,,,,1.0,35.0,1.0,4.0,5.0,8.0,,11.0,16.0,28.0,,7.0,1.32,,13.0,23.0,,9.0,2.0,15.0,10.0,,40.0,147.0,,2.0,19.0,21.0,38.0,,1.0,253.0,,,,1.0,5.0,1.0,5.0,4.0,2.0,,,0.0,10.0,10.0,9.0,9.0,2.0,9.0,5.0
59708,2024,12247039,Balestier Khalsa,DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-balestier-khalsa/OkbsKGn#id:12247039,1,59708,254.0,11.0,30.0,49.0,,,,,3.0,16.0,2.0,3.0,15.0,1.0,,30.0,39.0,41.0,,3.0,2.31,,37.0,60.0,,15.0,2.0,12.0,5.0,,54.0,126.0,2.0,0.0,10.0,25.0,50.0,,1.0,334.0,,,,0.0,12.0,5.0,12.0,8.0,4.0,,,9.0,22.0,5.0,20.0,20.0,4.0,24.0,0.0,334.0,16.0,28.0,51.0,,,,,8.0,20.0,6.0,5.0,15.0,5.0,,18.0,28.0,35.0,,5.0,2.74,,46.0,58.0,,7.0,4.0,6.0,11.0,,41.0,132.0,1.0,0.0,18.0,25.0,40.0,,4.0,404.0,,,,0.0,22.0,8.0,9.0,3.0,9.0,,,3.0,23.0,11.0,25.0,25.0,9.0,35.0,1.0
59708,2024,12246964,DPMM,Geylang Int.,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-geylang-international/UkbsKGn#id:12246964,1,59708,315.0,16.0,34.0,50.0,,,,,5.0,26.0,4.0,3.0,7.0,7.0,,14.0,18.0,35.0,,2.0,3.2,,35.0,47.0,,8.0,4.0,9.0,3.0,,37.0,116.0,4.0,2.0,14.0,31.0,48.0,,0.0,384.0,,,,0.0,11.0,6.0,8.0,10.0,2.0,,,4.0,17.0,3.0,21.0,21.0,2.0,16.0,3.0,286.0,12.0,29.0,50.0,,,,,4.0,10.0,12.0,9.0,28.0,7.0,,16.0,22.0,36.0,,2.0,1.77,,37.0,56.0,,16.0,2.0,10.0,6.0,,43.0,121.0,0.0,0.0,10.0,26.0,50.0,,1.0,366.0,,,,0.0,10.0,5.0,2.0,1.0,1.0,,,1.0,14.0,6.0,11.0,11.0,1.0,31.0,2.0
59708,2024,12247009,Geylang Int.,DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-geylang-international/UkbsKGn#id:12247009,1,59708,167.0,9.0,40.0,36.0,,,,,3.0,22.0,1.0,5.0,11.0,4.0,,25.0,35.0,32.0,,2.0,1.96,,19.0,35.0,,12.0,3.0,18.0,1.0,,43.0,121.0,,0.0,24.0,17.0,37.0,,2.0,229.0,,,,0.0,6.0,5.0,6.0,8.0,3.0,,,2.0,19.0,1.0,14.0,14.0,3.0,11.0,2.0,392.0,31.0,47.0,64.0,,,,,2.0,10.0,6.0,12.0,25.0,8.0,,19.0,21.0,46.0,,8.0,2.24,,49.0,69.0,,10.0,5.0,5.0,3.0,,35.0,95.0,,0.0,7.0,34.0,55.0,,3.0,472.0,,,,0.0,15.0,15.0,4.0,6.0,0.0,,,3.0,24.0,3.0,21.0,21.0,0.0,29.0,2.0
59708,2024,12247042,Geylang Int.,DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-geylang-international/UkbsKGn#id:12247042,1,59708,406.0,11.0,20.0,60.0,,,,,2.0,10.0,7.0,9.0,17.0,1.0,,18.0,21.0,44.0,,1.0,1.95,,38.0,60.0,,9.0,2.0,4.0,1.0,,38.0,91.0,,0.0,8.0,29.0,51.0,,3.0,477.0,,,,0.0,10.0,2.0,9.0,3.0,3.0,,,2.0,15.0,1.0,13.0,13.0,3.0,23.0,2.0,251.0,8.0,24.0,40.0,,,,,1.0,17.0,1.0,3.0,9.0,2.0,,21.0,33.0,33.0,,4.0,1.55,,29.0,41.0,,15.0,2.0,8.0,6.0,,35.0,104.0,,0.0,10.0,16.0,43.0,,1.0,318.0,,,,1.0,5.0,3.0,4.0,3.0,4.0,,,1.0,12.0,6.0,8.0,8.0,4.0,12.0,6.0
59708,2024,13780842,Geylang Int.,DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-geylang-international/UkbsKGn#id:13780842,1,59708,273.0,8.0,19.0,42.0,,,,,0.0,17.0,2.0,6.0,16.0,1.0,,17.0,24.0,35.0,,5.0,1.5,,27.0,40.0,,11.0,0.0,17.0,8.0,,36.0,106.0,,0.0,18.0,22.0,42.0,,2.0,323.0,,,,0.0,8.0,2.0,6.0,0.0,7.0,,,2.0,10.0,8.0,8.0,8.0,7.0,20.0,3.0,386.0,9.0,20.0,58.0,,,,,5.0,14.0,6.0,5.0,21.0,2.0,,23.0,29.0,42.0,,1.0,2.34,,53.0,67.0,,11.0,4.0,7.0,3.0,,42.0,101.0,,0.0,13.0,14.0,28.0,,1.0,453.0,,,,0.0,12.0,10.0,9.0,12.0,5.0,,,3.0,21.0,3.0,24.0,24.0,5.0,23.0,3.0
59708,2024,12246954,DPMM,Hougang Utd,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-hougang-united/IGnsKGn#id:12246954,1,59708,336.0,9.0,19.0,53.0,,,,,6.0,6.0,7.0,6.0,19.0,3.0,,16.0,21.0,43.0,,5.0,3.15,,33.0,49.0,,5.0,2.0,9.0,2.0,,34.0,80.0,,1.0,9.0,37.0,54.0,,1.0,405.0,,,,1.0,10.0,3.0,6.0,6.0,0.0,,,4.0,28.0,2.0,16.0,16.0,0.0,17.0,0.0,275.0,5.0,19.0,47.0,,,,,6.0,21.0,6.0,8.0,14.0,4.0,,15.0,17.0,34.0,,1.0,2.21,,24.0,46.0,,12.0,2.0,14.0,5.0,,29.0,80.0,,0.0,14.0,10.0,41.0,,3.0,339.0,,,,2.0,9.0,5.0,4.0,6.0,2.0,,,1.0,10.0,5.0,15.0,15.0,2.0,13.0,1.0
59708,2024,12246997,Hougang Utd,DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-hougang-united/IGnsKGn#id:12246997,1,59708,189.0,8.0,28.0,40.0,,,,,3.0,35.0,4.0,2.0,7.0,4.0,,13.0,18.0,30.0,,2.0,2.01,,27.0,45.0,,10.0,3.0,11.0,1.0,,33.0,106.0,,0.0,17.0,29.0,52.0,,3.0,249.0,,,,1.0,6.0,2.0,7.0,6.0,5.0,,,1.0,25.0,1.0,12.0,12.0,5.0,6.0,2.0,349.0,24.0,41.0,60.0,,,,,1.0,10.0,10.0,13.0,34.0,8.0,,20.0,25.0,45.0,,4.0,1.25,,41.0,56.0,,10.0,4.0,7.0,6.0,,48.0,118.0,,0.0,10.0,25.0,45.0,,1.0,432.0,,,,0.0,8.0,5.0,3.0,1.0,2.0,,,1.0,28.0,6.0,9.0,9.0,2.0,21.0,2.0
59708,2024,12247029,Hougang Utd,DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-hougang-united/IGnsKGn#id:12247029,1,59708,261.0,24.0,29.0,50.0,,,,,2.0,23.0,7.0,2.0,12.0,5.0,,14.0,25.0,45.0,,2.0,1.45,,26.0,44.0,,7.0,5.0,8.0,8.0,,44.0,121.0,1.0,0.0,18.0,29.0,54.0,,1.0,336.0,,,,0.0,5.0,3.0,3.0,3.0,8.0,,,2.0,20.0,8.0,8.0,8.0,8.0,13.0,4.0,264.0,1.0,28.0,50.0,,,,,2.0,17.0,3.0,9.0,21.0,6.0,,18.0,27.0,26.0,,1.0,1.34,,43.0,60.0,,16.0,2.0,5.0,2.0,,35.0,109.0,0.0,1.0,17.0,23.0,42.0,,2.0,333.0,,,,0.0,9.0,6.0,8.0,8.0,8.0,,,1.0,32.0,2.0,17.0,17.0,8.0,23.0,4.0
59708,2024,12246936,Lion City Sailors,DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-lion-city-sailors/QkbsKGn#id:12246936,1,59708,152.0,18.0,46.0,30.0,,,,,0.0,26.0,2.0,2.0,8.0,5.0,,6.0,10.0,27.0,,6.0,0.63,,17.0,40.0,,6.0,1.0,16.0,8.0,,21.0,97.0,2.0,0.0,14.0,21.0,49.0,,1.0,221.0,,,,0.0,4.0,3.0,1.0,0.0,0.0,,,1.0,25.0,8.0,4.0,4.0,0.0,7.0,2.0,475.0,27.0,45.0,70.0,,,,,7.0,7.0,16.0,22.0,62.0,5.0,,35.0,43.0,52.0,,1.0,0.82,,92.0,110.0,,5.0,2.0,4.0,1.0,,47.0,97.0,0.0,0.0,13.0,29.0,49.0,,1.0,554.0,,,,0.0,10.0,4.0,7.0,8.0,2.0,,,1.0,27.0,1.0,18.0,18.0,2.0,33.0,1.0
59708,2024,12246978,Lion City Sailors,DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-lion-city-sailors/QkbsKGn#id:12246978,1,59708,408.0,7.0,23.0,53.0,,,,,1.0,10.0,4.0,5.0,11.0,3.0,,13.0,16.0,30.0,,1.0,1.71,,32.0,48.0,,9.0,1.0,6.0,2.0,,23.0,77.0,,0.0,8.0,35.0,55.0,,1.0,483.0,,,,0.0,6.0,2.0,6.0,3.0,2.0,,,3.0,22.0,2.0,9.0,9.0,2.0,16.0,1.0,334.0,12.0,25.0,47.0,,,,,0.0,11.0,6.0,5.0,11.0,4.0,,15.0,20.0,39.0,,2.0,0.39,,36.0,64.0,,4.0,2.0,5.0,2.0,,29.0,79.0,,1.0,15.0,28.0,57.0,,2.0,413.0,,,,0.0,3.0,1.0,4.0,3.0,2.0,,,1.0,20.0,2.0,6.0,6.0,2.0,12.0,2.0
59708,2024,12247012,Lion City Sailors,DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-lion-city-sailors/QkbsKGn#id:12247012,1,59708,281.0,2.0,14.0,53.0,,,,,6.0,7.0,6.0,4.0,19.0,7.0,,19.0,28.0,24.0,,6.0,0.82,,31.0,50.0,,9.0,0.0,17.0,7.0,,31.0,121.0,,0.0,19.0,23.0,55.0,,2.0,366.0,,,,0.0,3.0,4.0,3.0,10.0,7.0,,,0.0,22.0,7.0,13.0,13.0,7.0,10.0,2.0,302.0,15.0,18.0,47.0,,,,,3.0,20.0,7.0,8.0,20.0,5.0,,28.0,34.0,50.0,,3.0,4.11,,39.0,56.0,,1.0,2.0,9.0,3.0,,47.0,106.0,,1.0,18.0,31.0,51.0,,6.0,367.0,,,,0.0,17.0,11.0,10.0,8.0,5.0,,,9.0,11.0,3.0,25.0,25.0,5.0,34.0,0.0
59708,2024,12247046,Lion City Sailors,DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-lion-city-sailors/QkbsKGn#id:12247046,1,59708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59708,2024,12404673,Lion City Sailors,DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-lion-city-sailors/QkbsKGn#id:12404673,1,59708,359.0,14.0,34.0,55.0,,,,,4.0,16.0,14.0,9.0,19.0,5.0,,26.0,32.0,38.0,,2.0,3.49,,41.0,59.0,,10.0,3.0,7.0,3.0,,40.0,108.0,0.0,1.0,9.0,24.0,41.0,,3.0,428.0,,,,0.0,14.0,13.0,7.0,11.0,1.0,,,5.0,20.0,3.0,25.0,25.0,1.0,27.0,3.0,223.0,27.0,44.0,45.0,,,,,2.0,29.0,3.0,2.0,9.0,6.0,,16.0,22.0,36.0,,6.0,0.34,,18.0,26.0,,7.0,1.0,15.0,5.0,,27.0,104.0,4.0,1.0,11.0,21.0,52.0,,1.0,288.0,,,,0.0,4.0,3.0,2.0,4.0,5.0,,,1.0,19.0,5.0,8.0,8.0,5.0,10.0,2.0
59708,2024,12246930,DPMM,Tampines Rovers,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-tampines-rovers/TkbsKGn#id:12246930,1,59708,508.0,17.0,30.0,67.0,,,,,8.0,3.0,8.0,8.0,33.0,4.0,,22.0,29.0,50.0,,3.0,1.87,,72.0,88.0,,5.0,6.0,6.0,3.0,,45.0,94.0,0.0,0.0,11.0,26.0,44.0,,1.0,589.0,,,,0.0,11.0,9.0,6.0,12.0,3.0,,,2.0,23.0,3.0,23.0,23.0,3.0,39.0,2.0,198.0,12.0,31.0,33.0,,,,,0.0,28.0,6.0,3.0,7.0,6.0,,11.0,19.0,31.0,,9.0,1.08,,17.0,32.0,,13.0,0.0,18.0,5.0,,27.0,93.0,1.0,1.0,21.0,13.0,34.0,,1.0,252.0,,,,0.0,7.0,3.0,5.0,2.0,9.0,,,2.0,11.0,5.0,9.0,9.0,9.0,13.0,2.0
59708,2024,12246960,DPMM,Tampines Rovers,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-tampines-rovers/TkbsKGn#id:12246960,1,59708,254.0,11.0,32.0,41.0,,,,,0.0,24.0,0.0,3.0,8.0,2.0,,11.0,17.0,30.0,,3.0,0.16,,18.0,46.0,,12.0,1.0,22.0,4.0,,28.0,95.0,2.0,0.0,19.0,28.0,66.0,,3.0,339.0,,,,0.0,2.0,1.0,2.0,1.0,1.0,,,1.0,22.0,4.0,3.0,3.0,1.0,4.0,3.0,479.0,17.0,27.0,59.0,,,,,7.0,16.0,6.0,8.0,28.0,1.0,,23.0,31.0,46.0,,1.0,1.8,,58.0,75.0,,2.0,3.0,4.0,2.0,,42.0,100.0,0.0,2.0,18.0,29.0,56.0,,5.0,570.0,,,,0.0,10.0,9.0,3.0,11.0,1.0,,,0.0,17.0,2.0,21.0,21.0,1.0,31.0,1.0
59708,2024,12246996,DPMM,Tampines Rovers,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-tampines-rovers/TkbsKGn#id:12246996,1,59708,559.0,15.0,27.0,69.0,,,,,1.0,10.0,9.0,11.0,33.0,2.0,,23.0,28.0,46.0,,2.0,3.0,,63.0,81.0,,13.0,1.0,5.0,5.0,,36.0,82.0,0.0,0.0,14.0,31.0,50.0,,4.0,640.0,,,,0.0,15.0,8.0,11.0,5.0,1.0,,,2.0,15.0,5.0,20.0,20.0,1.0,43.0,0.0,149.0,12.0,33.0,31.0,,,,,2.0,15.0,3.0,0.0,6.0,4.0,,10.0,17.0,35.0,,4.0,0.72,,17.0,36.0,,9.0,3.0,15.0,9.0,,29.0,83.0,1.0,0.0,11.0,23.0,54.0,,2.0,209.0,,,,0.0,4.0,2.0,6.0,6.0,2.0,,,0.0,17.0,9.0,10.0,10.0,2.0,7.0,0.0
59708,2024,12247033,DPMM,Tampines Rovers,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-tampines-rovers/TkbsKGn#id:12247033,1,59708,161.0,11.0,22.0,37.0,,,,,4.0,15.0,5.0,3.0,10.0,2.0,,7.0,16.0,33.0,,2.0,0.35,,15.0,24.0,,10.0,1.0,12.0,8.0,,28.0,96.0,,0.0,18.0,22.0,37.0,,3.0,210.0,,,,0.0,3.0,3.0,0.0,4.0,1.0,,,1.0,11.0,8.0,7.0,7.0,1.0,9.0,0.0,498.0,10.0,20.0,63.0,,,,,6.0,6.0,9.0,6.0,15.0,2.0,,19.0,26.0,35.0,,1.0,2.68,,55.0,71.0,,13.0,3.0,6.0,0.0,,29.0,89.0,,1.0,6.0,25.0,35.0,,2.0,554.0,,,,0.0,15.0,9.0,9.0,10.0,5.0,,,4.0,20.0,0.0,25.0,25.0,5.0,29.0,2.0
59708,2024,12246918,DPMM,Tanjong Pagar Utd.,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-tanjong-pagar-united/NkbsKGn#id:12246918,1,59708,319.0,13.0,27.0,49.0,,,,,7.0,10.0,3.0,10.0,34.0,6.0,,19.0,24.0,35.0,,6.0,0.96,,51.0,69.0,,12.0,1.0,11.0,3.0,,36.0,113.0,1.0,0.0,25.0,38.0,69.0,,0.0,405.0,,,,1.0,10.0,8.0,1.0,6.0,3.0,,,0.0,18.0,3.0,16.0,16.0,3.0,22.0,2.0,350.0,12.0,27.0,51.0,,,,,5.0,7.0,6.0,7.0,22.0,8.0,,15.0,20.0,36.0,,5.0,1.78,,48.0,68.0,,6.0,3.0,12.0,0.0,,39.0,112.0,1.0,0.0,16.0,23.0,54.0,,0.0,437.0,,,,0.0,10.0,9.0,4.0,8.0,1.0,,,4.0,12.0,0.0,18.0,18.0,1.0,32.0,2.0
59708,2024,12246965,DPMM,Tanjong Pagar Utd.,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-tanjong-pagar-united/NkbsKGn#id:12246965,1,59708,318.0,14.0,32.0,58.0,,,,,9.0,21.0,7.0,8.0,26.0,8.0,,16.0,21.0,39.0,,0.0,1.27,,38.0,58.0,,12.0,3.0,10.0,3.0,,37.0,98.0,0.0,1.0,17.0,26.0,48.0,,1.0,398.0,,,,0.0,9.0,4.0,2.0,7.0,2.0,,,4.0,33.0,3.0,16.0,16.0,2.0,19.0,4.0,205.0,16.0,34.0,42.0,,,,,5.0,45.0,3.0,8.0,16.0,6.0,,10.0,18.0,36.0,,5.0,1.98,,28.0,45.0,,9.0,3.0,8.0,2.0,,33.0,101.0,1.0,0.0,19.0,27.0,51.0,,1.0,265.0,,,,0.0,9.0,5.0,6.0,7.0,7.0,,,7.0,19.0,2.0,16.0,16.0,7.0,19.0,2.0
59708,2024,12247002,DPMM,Tanjong Pagar Utd.,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-tanjong-pagar-united/NkbsKGn#id:12247002,1,59708,331.0,20.0,29.0,58.0,,,,,3.0,16.0,5.0,4.0,19.0,9.0,,26.0,30.0,38.0,,3.0,1.71,,45.0,65.0,,6.0,4.0,16.0,8.0,,40.0,127.0,3.0,0.0,22.0,40.0,63.0,,3.0,415.0,,,,0.0,11.0,4.0,6.0,2.0,8.0,,,4.0,26.0,8.0,13.0,13.0,8.0,24.0,1.0,226.0,8.0,26.0,42.0,,,,,5.0,13.0,13.0,9.0,27.0,6.0,,21.0,29.0,34.0,,3.0,1.99,,34.0,53.0,,12.0,2.0,5.0,5.0,,44.0,126.0,1.0,0.0,18.0,30.0,51.0,,1.0,306.0,,,,0.0,18.0,12.0,6.0,5.0,4.0,,,1.0,14.0,5.0,23.0,23.0,4.0,29.0,2.0
