season_id,event_id,match_url
59708,14025230,https://www.sofascore.com/football/match/liverpool-tottenham-hotspur/IsU#id:14025230
59708,14025228,https://www.sofascore.com/football/match/newcastle-united-chelsea/NO#id:14025228
59708,14083185,https://www.sofascore.com/football/match/sevilla-real-madrid/EgbsIgb#id:14083185
59708,12246929,https://www.sofascore.com/football/match/tampines-rovers-balestier-khalsa/OkbsTkb#id:12246929
59708,12246980,https://www.sofascore.com/football/match/tampines-rovers-balestier-khalsa/OkbsTkb#id:12246980
59708,12247006,https://www.sofascore.com/football/match/tampines-rovers-balestier-khalsa/OkbsTkb#id:12247006
59708,12247061,https://www.sofascore.com/football/match/tampines-rovers-balestier-khalsa/OkbsTkb#id:12247061
59708,13780797,https://www.sofascore.com/football/match/tampines-rovers-balestier-khalsa/OkbsTkb#id:13780797
59708,12246910,https://www.sofascore.com/football/match/tampines-rovers-lion-city-sailors/QkbsTkb#id:12246910
59708,12246953,https://www.sofascore.com/football/match/tampines-rovers-lion-city-sailors/QkbsTkb#id:12246953
59708,12246991,https://www.sofascore.com/football/match/tampines-rovers-lion-city-sailors/QkbsTkb#id:12246991
59708,12247030,https://www.sofascore.com/football/match/tampines-rovers-lion-city-sailors/QkbsTkb#id:12247030
59708,12246939,https://www.sofascore.com/football/match/tampines-rovers-tanjong-pagar-united/NkbsTkb#id:12246939
59708,12246973,https://www.sofascore.com/football/match/tampines-rovers-tanjong-pagar-united/NkbsTkb#id:12246973
59708,12247020,https://www.sofascore.com/football/match/tampines-rovers-tanjong-pagar-united/NkbsTkb#id:12247020
59708,12247044,https://www.sofascore.com/football/match/tampines-rovers-tanjong-pagar-united/NkbsTkb#id:12247044
59708,14025226,https://www.sofascore.com/football/match/west-ham-united-manchester-city/rM#id:14025226
59708,12246935,https://www.sofascore.com/football/match/young-lions-albirex-niigata-singapore/GGnsHGn#id:12246935
59708,12246967,https://www.sofascore.com/football/match/young-lions-albirex-niigata-singapore/GGnsHGn#id:12246967
59708,12247015,https://www.sofascore.com/football/match/young-lions-albirex-niigata-singapore/GGnsHGn#id:12247015
59708,12247048,https://www.sofascore.com/football/match/young-lions-albirex-niigata-singapore/GGnsHGn#id:12247048
59708,12246963,https://www.sofascore.com/football/match/young-lions-balestier-khalsa/OkbsHGn#id:12246963
59708,12247001,https://www.sofascore.com/football/match/young-lions-balestier-khalsa/OkbsHGn#id:12247001
59708,12247040,https://www.sofascore.com/football/match/young-lions-balestier-khalsa/OkbsHGn#id:12247040
59708,12246934,https://www.sofascore.com/football/match/young-lions-geylang-international/UkbsHGn#id:12246934
59708,12246976,https://www.sofascore.com/football/match/young-lions-geylang-international/UkbsHGn#id:12246976
59708,12247013,https://www.sofascore.com/football/match/young-lions-geylang-international/UkbsHGn#id:12247013
59708,12247052,https://www.sofascore.com/football/match/young-lions-geylang-international/UkbsHGn#id:12247052
59708,13786408,https://www.sofascore.com/football/match/young-lions-geylang-international/UkbsHGn#id:13786408
59708,12246943,https://www.sofascore.com/football/match/young-lions-lion-city-sailors/QkbsHGn#id:12246943
59708,12246982,https://www.sofascore.com/football/match/young-lions-lion-city-sailors/QkbsHGn#id:12246982
