season_id,event_id,match_url,is_future_fixture
59708,12246945,https://www.sofascore.com/football/match/geylang-international-balestier-khalsa/OkbsUkb#id:12246945,0
59708,12246947,https://www.sofascore.com/football/match/geylang-international-tanjong-pagar-united/NkbsUkb#id:12246947,0
59708,12246948,https://www.sofascore.com/football/match/geylang-international-tampines-rovers/TkbsUkb#id:12246948,0
59708,12246949,https://www.sofascore.com/football/match/hougang-united-lion-city-sailors/QkbsIGn#id:12246949,0
59708,12246950,https://www.sofascore.com/football/match/albirex-niigata-singapore-tampines-rovers/TkbsGGn#id:12246950,0
59708,12246951,https://www.sofascore.com/football/match/albirex-niigata-singapore-balestier-khalsa/OkbsGGn#id:12246951,0
59708,12246953,https://www.sofascore.com/football/match/tampines-rovers-lion-city-sailors/QkbsTkb#id:12246953,0
59708,12246954,https://www.sofascore.com/football/match/brunei-dpmm-fc-hougang-united/IGnsKGn#id:12246954,0
59708,12246955,https://www.sofascore.com/football/match/albirex-niigata-singapore-tanjong-pagar-united/NkbsGGn#id:12246955,0
59708,12246956,https://www.sofascore.com/football/match/hougang-united-young-lions/HGnsIGn#id:12246956,0
59708,12246958,https://www.sofascore.com/football/match/albirex-niigata-singapore-geylang-international/UkbsGGn#id:12246958,0
59708,12246959,https://www.sofascore.com/football/match/lion-city-sailors-balestier-khalsa/OkbsQkb#id:12246959,0
59708,12246960,https://www.sofascore.com/football/match/brunei-dpmm-fc-tampines-rovers/TkbsKGn#id:12246960,0
59708,12246961,https://www.sofascore.com/football/match/lion-city-sailors-tanjong-pagar-united/NkbsQkb#id:12246961,0
59708,12246962,https://www.sofascore.com/football/match/geylang-international-lion-city-sailors/QkbsUkb#id:12246962,0
59708,12246963,https://www.sofascore.com/football/match/young-lions-balestier-khalsa/OkbsHGn#id:12246963,0
59708,12246964,https://www.sofascore.com/football/match/brunei-dpmm-fc-geylang-international/UkbsKGn#id:12246964,0
59708,12246965,https://www.sofascore.com/football/match/brunei-dpmm-fc-tanjong-pagar-united/NkbsKGn#id:12246965,0
